Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Address,City,State,Zip,Phone,NCES Number,Create Date
2017,03,Baltimore County,0473,New Town High,H,4931 New Town Blvd,Owings Mills,MD,21117,4108870000,240012001547,20170814
2017,03,Baltimore County,0501,Fifth District Elementary,E,3725 Mount Carmel Rd,Upperco,MD,211559570,4108871726,240012000386,20170814
2017,03,Baltimore County,0601,Prettyboy Elementary,E,19810 Middletown Rd,Freeland,MD,210539403,4108871900,240012000456,20170814
2017,03,Baltimore County,0701,Seventh District Elementary,E,20300 York Rd,Parkton,MD,211209234,4108871902,240012000473,20170814
2017,03,Baltimore County,0772,Hereford High,H,17301 York Rd,Parkton,MD,211209714,4108871905,240012001432,20170814
2017,03,Baltimore County,0801,Sparks Elementary,E,601 Belfast Rd,Sparks,MD,211529129,4108877900,240012000476,20170814
2017,03,Baltimore County,0803,Lutherville Laboratory,E,1700 North York Rd,Lutherville,MD,210930000,4108877800,240012000350,20170814
2017,03,Baltimore County,0805,Timonium Elementary,E,2001 Eastridge Rd,Timonium,MD,210934332,4108877661,240012001433,20170814
2017,03,Baltimore County,0808,Pot Spring Elementary,E,2410 Spring Lake Dr,Timonium,MD,210932645,4108877648,240012000454,20170814
2017,03,Baltimore County,0809,Riderwood Elementary,E,1711 Landrake Rd,Towson,MD,212041822,4108873568,240012000462,20170814
2017,03,Baltimore County,0810,Padonia International Elementary,E,9834 Greenside Dr,Cockeysville,MD,210305006,4108877646,240012090440,20170814
2017,03,Baltimore County,0811,Pinewood Elementary,E,200 Rickswood Rd,Timonium,MD,210933027,4108877663,240012000452,20170814
2017,03,Baltimore County,0813,Warren Elementary,E,900 Bosley Rd,Cockeysville,MD,210303112,4108877665,240012000491,20170814
2017,03,Baltimore County,0814,Mays Chapel Elementary,E,12250 Roundwood Road,Timonium,MD,21093,4108874134,240012001722,20170814
2017,03,Baltimore County,0852,Ridgely Middle,M,121 Ridgely Road,Lutherville,MD,210930000,4108877650,240012001434,20170814
2017,03,Baltimore County,0853,Cockeysville Middle,M,10401 Greenside Dr,Cockeysville,MD,210303327,4108877626,240012000366,20170814
2017,03,Baltimore County,0855,Hereford Middle,M,712 Corbett Rd,Monkton,MD,211111538,4108877902,240012001422,20170814
2017,03,Baltimore County,0872,Dulaney High,H,255 Padonia Road,Timonium,MD,210930000,4108877633,240012000373,20170814
2017,03,Baltimore County,0903,Baltimore County Home & Hospital,,105 W. Chesapeake Avenue,Towson,MD,21204,4108872270,240012001341,20170814
2017,03,Baltimore County,0905,Stoneleigh Elementary,E,900 Pemberton Rd,Baltimore,MD,212121620,4108873600,240012000479,20170814
2017,03,Baltimore County,0907,Rodgers Forge Elementary,E,250 Dumbarton Rd,Baltimore,MD,212120000,4108873582,240012000465,20170814
2017,03,Baltimore County,0908,Villa Cresta Elementary,E,2600 Rader Ave,Baltimore,MD,212345523,4108875275,240012000490,20170814
2017,03,Baltimore County,0909,Pleasant Plains Elementary,E,8300 Pleasant Plains Rd,Towson,MD,212868239,4108873549,240012000453,20170814
2017,03,Baltimore County,0910,Oakleigh Elementary,E,1900 White Oak Ave,Baltimore,MD,212340000,4108875238,240012000435,20170814
2017,03,Baltimore County,0911,Hampton Elementary,E,1115 Charmuth Rd,Lutherville,MD,210936402,4108873205,240012000399,20170814
2017,03,Baltimore County,0912,Halstead Academy,E,1111 Halstead Rd,Baltimore,MD,212346660,4108873210,240012000407,20170814
2017,03,Baltimore County,0915,Harford Hills Elementary,E,8902 Old Harford Rd,Baltimore,MD,212342646,4108875236,240012000400,20170814
2017,03,Baltimore County,0916,Cromwell Valley Elementary Technology,E,825 Providence Rd,Baltimore,MD,212860000,4108874888,240012000463,20170814
2017,03,Baltimore County,0921,Pine Grove Elementary,E,2701 Summit Ave,Baltimore,MD,212341610,4108875267,240012000450,20170814
2017,03,Baltimore County,0922,Ridge Ruxton,EMH,6916 Charles St,Baltimore,MD,212040000,4108873594,240012000483,20170814
2017,03,Baltimore County,0923,White Oak School,E,8401 Leefield Rd,Parkville,MD,212343817,4108875378,240012001435,20170814
2017,03,Baltimore County,0925,West Towson Elementary,E,6916 North Charles Street,Baltimore,MD,21204,4108873893,240012001696,20170814
2017,03,Baltimore County,0953,Dumbarton Middle,M,300 Dumbarton Rd,Baltimore,MD,212121562,4108873176,240012000374,20170814
2017,03,Baltimore County,0954,Loch Raven Technical Academy,M,8101 La Salle Rd,Baltimore,MD,212868023,4108873518,240012000419,20170814
2017,03,Baltimore County,0957,Pine Grove Middle,M,9200 Old Harford Rd,Baltimore,MD,212341710,4108875270,240012000451,20170814
2017,03,Baltimore County,0971,Towson High Law & Public Policy,H,69 Cedar Ave,Towson,MD,212867844,4108873608,240012000487,20170814
2017,03,Baltimore County,0972,Parkville High & Center for Math/Science,H,2600 Putty Hill Ave,Baltimore,MD,212344309,4108875257,240012000443,20170814
2017,03,Baltimore County,0973,Loch Raven High,H,1212 Cowpens Ave,Baltimore,MD,212861720,4108873525,240012000420,20170814
2017,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,H,938 York Rd,Towson,MD,212042513,4108872775,240012000230,20170814
2017,03,Baltimore County,1001,Carroll Manor Elementary,E,4434 Carroll Manor Rd,Baldwin,MD,210139773,4108875947,240012000352,20170814
2017,03,Baltimore County,1002,Jacksonville Elementary,E,3400 Hillendale Heights Rd,Phoenix,MD,211310000,4108877880,240012000467,20170814
2017,03,Baltimore County,1104,Kingsville Elementary,E,7300 Sunshine Ave,Kingsville,MD,210871224,4108875949,240012000413,20170814
2017,03,Baltimore County,1105,Perry Hall Elementary,E,9021 Belair Rd,Baltimore,MD,212362102,4108875105,240012000445,20170814
2017,03,Baltimore County,1106,Carney Elementary,E,3131 E Joppa Rd,Baltimore,MD,212343240,4108875228,240012000351,20170814
2017,03,Baltimore County,1107,Chapel Hill Elementary,E,5200 E Joppa Rd,Perry Hall,MD,211289318,4108875119,240012000358,20170814
2017,03,Baltimore County,1109,Joppa View Elementary,E,8727 Honeygo Blvd,Baltimore,MD,211289687,4108875065,240012090444,20170814
2017,03,Baltimore County,1110,Seven Oaks Elementary,E,9220 Seven Courts Dr,Baltimore,MD,212360000,4108876257,240012000021,20170814
2017,03,Baltimore County,1111,Gunpowder Elementary,E,9540 Holiday Manor Rd,Baltimore,MD,212361414,4108875121,240012000397,20170814
2017,03,Baltimore County,1151,Perry Hall Middle,M,4300 Ebenezer Rd,Baltimore,MD,212362142,4108875100,240012000447,20170814
2017,03,Baltimore County,1171,Perry Hall High,H,4601 Ebenezer Rd,Baltimore,MD,212361906,4108875108,240012000446,20170814
2017,03,Baltimore County,1202,Dundalk Elementary,E,2717 Playfield Street,Baltimore,MD,212220000,4108877013,240012000375,20170814
2017,03,Baltimore County,1205,Berkshire Elementary,E,7431 Poplar Ave,Baltimore,MD,212243220,4108877008,240012000349,20170814
2017,03,Baltimore County,1206,Bear Creek Elementary,E,1601 Melbourne Rd,Baltimore,MD,212223404,4108877007,240012000347,20170814
2017,03,Baltimore County,1207,Norwood Elementary,E,1700 Delvale Ave,Baltimore,MD,212221234,4108877055,240012000434,20170814
2017,03,Baltimore County,1210,Grange Elementary,E,2000 Church Rd,Baltimore,MD,212223209,4108877043,240012000395,20170814
2017,03,Baltimore County,1212,Charlesmont Elementary,E,7800 W Collingham Dr,Baltimore,MD,212222530,4108877004,240012000359,20170814
2017,03,Baltimore County,1215,Battle Monument School,EMH,7801 E Collingham Dr,Baltimore,MD,212222503,4108877000,240012000346,20170814
2017,03,Baltimore County,1216,Sandy Plains Elementary,E,8330 Kavanagh Rd,Baltimore,MD,212225621,4108877070,240012000470,20170814
2017,03,Baltimore County,1217,Logan Elementary,E,7601 Dunmanway,Baltimore,MD,212225435,4108877052,240012000421,20170814
2017,03,Baltimore County,1251,Dundalk Middle,M,7400 Dunmanway,Baltimore,MD,212225352,4108877018,240012000376,20170814
2017,03,Baltimore County,1253,Holabird Middle,EM,1701 Delvale Ave,Baltimore,MD,212221235,4108877049,240012000408,20170814
2017,03,Baltimore County,1255,General John Stricker Middle,M,7855 Trappe Rd,Baltimore,MD,212222347,4108877038,240012001438,20170814
2017,03,Baltimore County,1272,Patapsco High & Center for Arts,H,8100 Wise Ave,Baltimore,MD,212224844,4108877060,240012000444,20170814
2017,03,Baltimore County,1273,Dundalk High,H,1901 Delvale Ave,Baltimore,MD,212223119,4108877023,240012000377,20170814
2017,03,Baltimore County,1274,Sollers Point/Southeastern Technical High,,1901 Delvale Avenue,Baltimore,MD,21222,4108877075,240012000938,20170814
2017,03,Baltimore County,1302,Arbutus Elementary,E,1300 Sulphur Spring Rd,Baltimore,MD,212270000,4108871400,240012000341,20170814
2017,03,Baltimore County,1307,Baltimore Highlands Elementary,E,4200 Annapolis Rd,Baltimore,MD,212273617,4108870919,240012000344,20170814
2017,03,Baltimore County,1308,Riverview Elementary,E,3298 Kessler Rd,Baltimore,MD,212270000,4108871428,240012000464,20170814
2017,03,Baltimore County,1310,Relay Elementary,E,5885 Selford Rd,Baltimore,MD,212274213,4108871426,240012000461,20170814
2017,03,Baltimore County,1311,Lansdowne Elementary,E,2301 Alma Rd,Baltimore,MD,212271837,4108871408,240012000415,20170814
2017,03,Baltimore County,1313,Halethorpe Elementary,E,4300 Maple Ave,Halethorpe,MD,212274008,4108871406,240012000398,20170814
2017,03,Baltimore County,1351,Lansdowne Middle,M,2400 Lansdowne Rd,Baltimore,MD,212272019,4108871411,240012000417,20170814
2017,03,Baltimore County,1356,Arbutus Middle,M,5525 Shelbourne Rd,Baltimore,MD,212272736,4108871402,240012000342,20170814
2017,03,Baltimore County,1371,Lansdowne High & Academy of Finance,H,3800 Hollins Ferry Rd,Baltimore,MD,212272022,4108871415,240012000416,20170814
2017,03,Baltimore County,1403,McCormick Elementary,E,5101 Hazelwood Ave,Baltimore,MD,212062226,4108870500,240012000426,20170814
2017,03,Baltimore County,1404,Fullerton Elementary,E,4400 Fullerton Ave,Baltimore,MD,212364615,4108875234,240012000391,20170814
2017,03,Baltimore County,1405,Elmwood Elementary,E,531 Dale Ave,Baltimore,MD,212061303,4108875232,240012000383,20170814
2017,03,Baltimore County,1406,Red House Run Elementary,E,1717 Weyburn Rd,Baltimore,MD,212371722,4108870506,240012000459,20170814
2017,03,Baltimore County,1409,Shady Spring Elementary,E,8868 Goldenwood Rd,Baltimore,MD,212372221,4108870509,240012000474,20170814
2017,03,Baltimore County,1451,Golden Ring Middle,M,6700 Kenwood Ave,Baltimore,MD,212371818,4108870130,240012001439,20170814
2017,03,Baltimore County,1452,Parkville Middle & Center of Technology,M,8711 Avondale Road,Baltimore,MD,212340000,4108875250,240012000442,20170814
2017,03,Baltimore County,1473,Overlea High & Academy of Finance,H,5401 Kenwood Ave,Baltimore,MD,212061418,4108875241,240012000438,20170814
2017,03,Baltimore County,1502,Edgemere Elementary,E,7201 North Point Rd,Baltimore,MD,212191303,4108877507,240012000381,20170814
2017,03,Baltimore County,1503,Colgate Elementary,E,401  51st Street,Baltimore,MD,212240000,4108877010,240012000367,20170814
2017,03,Baltimore County,1505,Victory Villa Elementary,E,500 Compass Rd,Baltimore,MD,212203530,4108870184,240012000489,20170814
2017,03,Baltimore County,1506,Martin Boulevard Elementary,E,210 Riverton Rd,Baltimore,MD,21220,4108870158,240012000425,20170814
2017,03,Baltimore County,1507,Chase Elementary,E,11701 Eastern Ave,Baltimore,MD,212201606,4108875940,240012000360,20170814
2017,03,Baltimore County,1508,Essex Elementary,E,100 Mace Ave,Baltimore,MD,212216925,4108870117,240012000384,20170814
2017,03,Baltimore County,1511,Chesapeake Terrace Elementary,E,2112 Lodge Farm Rd,Baltimore,MD,212192131,4108877505,240012000363,20170814
2017,03,Baltimore County,1512,Mars Estates Elementary,E,1500 E Homberg Ave,Baltimore,MD,212213717,4108870154,240012000424,20170814
2017,03,Baltimore County,1513,Sussex Elementary,E,515 S Woodward Dr,Baltimore,MD,212216863,4108870182,240012000482,20170814
2017,03,Baltimore County,1514,Middlesex Elementary,E,142 Bennett Rd,Baltimore,MD,212211316,4108870170,240012000430,20170814
2017,03,Baltimore County,1515,Hawthorne Elementary,E,125 Kingston Rd,Baltimore,MD,212204815,4108870138,240012000401,20170814
2017,03,Baltimore County,1517,Battle Grove Elementary,E,7828 St Patricia Ln,Baltimore,MD,212223517,4108877500,240012000345,20170814
2017,03,Baltimore County,1518,Glenmar Elementary,E,9700 Community Dr,Baltimore,MD,212202512,4108870127,240012001372,20170814
2017,03,Baltimore County,1519,Orems Elementary,E,711 High Villa Rd,Baltimore,MD,212213261,4108870172,240012000437,20170814
2017,03,Baltimore County,1520,Middleborough Elementary,E,313 West Rd,Baltimore,MD,212213051,4108870160,240012000429,20170814
2017,03,Baltimore County,1525,Deep Creek Elementary,E,1101 E Homberg Ave,Baltimore,MD,212213744,4108870110,240012000369,20170814
2017,03,Baltimore County,1527,Sandalwood Elementary,E,900 S Marlyn Ave,Baltimore,MD,212215843,4108870174,240012000469,20170814
2017,03,Baltimore County,1531,Seneca Elementary,E,545 Carrollwood Rd,Baltimore,MD,212203107,4108875945,240012000472,20170814
2017,03,Baltimore County,1533,Vincent Farm Elementary,E,6019 Ebenezer Rd,White Marsh,MD,211621931,4108872983,240012001653,20170814
2017,03,Baltimore County,1534,Oliver Beach Elementary,E,12912 Cunninghill Cove Rd,Baltimore,MD,212200000,4108875943,240012001406,20170814
2017,03,Baltimore County,1554,Stemmers Run Middle,M,201 Stemmers Run Rd,Baltimore,MD,212210000,4108870177,240012000478,20170814
2017,03,Baltimore County,1556,Middle River Middle,M,800 Middle River Rd,Baltimore,MD,212202513,4108870165,240012001440,20170814
2017,03,Baltimore County,1557,Deep Creek Middle,M,1000 S Marlyn Ave,Baltimore,MD,212215939,4108870112,240012000370,20170814
2017,03,Baltimore County,1559,Sparrows Point Middle,M,7400 North Point Rd,Baltimore,MD,212191307,4108877524,240012010500,20170814
2017,03,Baltimore County,1572,Kenwood High IB and Sports Science,H,501 Stemmers Run Rd,Baltimore,MD,212213333,4108870153,240012000412,20170814
2017,03,Baltimore County,1573,Sparrows Point High,H,7400 N Point Rd,Sparrows Point,MD,212191307,4108877517,240012000477,20170814
2017,03,Baltimore County,1574,Chesapeake High,H,1801 Turkey Point Rd,Baltimore,MD,212211734,4108870100,240012000362,20170814
2017,03,Baltimore County,1575,Eastern Technical High School,H,1100 Mace Ave,Baltimore,MD,212213315,4108870190,240012000379,20170814
2017,04,Calvert,0101,Patuxent Appeal Elementary Campus,E,11655 Hg Trueman Rd,Lusby,MD,206572900,4105357800,240015000504,20170814
2017,04,Calvert,0110,Mutual Elementary,E,1455 Ball Rd,Port Republic,MD,206762150,4105867700,240015000514,20170814
2017,04,Calvert,0111,Southern Middle,M,9615 H G Trueman Rd,Lusby,MD,206572804,4105357877,240015001392,20170814
2017,04,Calvert,0113,Patuxent High,H,12485 Southern Connector Boulevard,Lusby,MD,206570000,4105357865,240015000611,20170814
2017,04,Calvert,0114,St Leonard Elementary,E,5370 St Leonard Rd,St Leonard,MD,206850000,4105357715,240015000778,20170814
2017,04,Calvert,0115,Dowell Elementary,E,12680 H G Trueman Rd,Lusby,MD,206570000,4105357802,240015001102,20170814
2017,04,Calvert,0116,Mill Creek Middle,M,12200 Southern Connector Blvd,Lusby,MD,20657,4105357824,240015002946,20170814
2017,04,Calvert,0201,Calvert Middle,M,655 Chesapeake Blvd,Prince Frederick,MD,206783910,4105357355,240015000507,20170814
2017,04,Calvert,0206,Calvert Country School,EMH,1350 Dares Beach Rd,Prince Frederick,MD,206784207,4105357300,240015000509,20170814
2017,04,Calvert,0207,Calvert Elementary,E,1450 Dares Beach Rd,Prince Frederick,MD,206784209,4105357311,240015000517,20170814
2017,04,Calvert,0208,Barstow Elementary,E,295 Williams Rd,Prince Frederick,MD,20678,4105351700,240015001655,20170814
2017,04,Calvert,0209,Huntingtown Elementary,E,4345 Huntingtown Rd,Huntingtown,MD,206398506,4105357212,240015000511,20170814
2017,04,Calvert,0213,Calvert High,H,520 Fox Run Blvd,Prince Frederick,MD,206784202,4105357333,240015000508,20170814
2017,04,Calvert,0214,Career and Technology Academy,,330 Dorsey Road,Prince Frederick,MD,206784000,4105357450,240015000962,20170814
2017,04,Calvert,0215,Plum Point Elementary,E,1245 Plum Point Rd,Huntingtown,MD,206399202,4105357390,240015090465,20170814
2017,04,Calvert,0216,Plum Point Middle,M,1475 Plum Point Rd,Huntingtown,MD,206399250,4105357400,240015000027,20170814
2017,04,Calvert,0217,Huntingtown High School,H,4125 N Solomons Island Rd,Huntingtown,MD,20639,4105350000,240015001342,20170814
2017,04,Calvert,0302,Beach Elementary,E,7900 Old Bayside Rd,Chesapeake Beach,MD,207323158,4102571513,240015000505,20170814
2017,04,Calvert,0312,Mount Harmony Elementary,E,900 W Mount Harmony Rd,Owings,MD,207368919,4102571611,240015000513,20170814
2017,04,Calvert,0314,Northern High,H,2950 Chaneyville Rd,Owings,MD,207369665,4102571519,240015000516,20170814
2017,04,Calvert,0315,Northern Middle,M,2954 Chaneyville Rd,Owings,MD,207369665,4102571622,240015000515,20170814
2017,04,Calvert,0316,Sunderland Elementary,E,150 Clyde Jones Rd,Sunderland,MD,206899684,4105351501,240015001505,20170814
2017,04,Calvert,0317,Windy Hill Elementary,E,9550 Boyds Turn Rd,Owings,MD,207360000,4102571539,240015000790,20170814
2017,04,Calvert,0318,Windy Hill Middle,M,9560 Boyd's Turn Rd,Owings,MD,207360000,4102571560,240015000967,20170814
2017,04,Calvert,0500,Calvert County Alternative School,H,520 Fox Run Blvd,Prince Frederick,MD,20678,4434864046,240015001344,20170814
2017,05,Caroline,0201,Greensboro Elementary School,E,625 N Main St,Greensboro,MD,216391469,4104826251,240018000522,20170814
2017,05,Caroline,0301,Denton Elementary School,E,303 Sharp Rd,Denton,MD,216291481,4104791660,240018000520,20170814
2017,05,Caroline,0302,Lockerman Middle School,M,410 Lockerman St,Denton,MD,216291048,4104792760,240018000526,20170814
2017,05,Caroline,0401,Preston Elementary School,E,Po Box 69,Preston,MD,216550000,4106732552,240018000524,20170814
2017,05,Caroline,0501,Federalsburg Elementary School,E,302 S University Ave,Federalsburg,MD,216321437,4107545344,240018000521,20170814
2017,05,Caroline,0701,Ridgely Elementary School,E,118 N Central Ave,Ridgely,MD,216601345,4106342105,240018000525,20170814
2017,05,Caroline,0703,North Caroline High School,H,10990 River Rd,Ridgely,MD,216601815,4104792332,240018000523,20170814
2017,05,Caroline,0704,Caroline Career & Technology Center,,10855 Central Ave,Ridgely,MD,216601730,4104790100,240018000968,20170814
2017,05,Caroline,0801,Colonel Richardson High School,H,25320 Richardson Rd,Federalsburg,MD,216322403,4107545575,240018000518,20170814
